Code du département;Libellé du département;Libellé de la section électorale;Code de la commune;Libellé de la commune;Code du b.vote;Inscrits;Abstentions;% Abs/Ins;Votants;% Vot/Ins;Blancs;% Blancs/Ins;% Blancs/Vot;Nuls;% Nuls/Ins;% Nuls/Vot;Exprimés;% Exp/Ins;% Exp/Vot;N°Liste;Nuance Liste;Libellé Abrégé Liste;Libellé Etendu Liste;Nom Tête de Liste;Voix;% Voix/Ins;% Voix/Exp;Code Officiel EPCI;Nom Officiel EPCI;Code Officiel Région;Nom Officiel Région;Localisation
;La Réunion;;;Bras-Panon;5;490;299;61,02;191;38,98;2;0.41;1.05;3;0.61;1.57;186;37.96;97.38;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;28;5.71;15.05;;;;;
;La Réunion;;;Bras-Panon;7;939;600;63,9;339;36,1;8;0.85;2.36;15;1.6;4.42;316;33.65;93.22;3;LUG;NOUVEL AVENIR;NOUVEL AVENIR DE LA RÉUNION;BAREIGTS Ericka;55;5.86;17.41;;;;;
;La Réunion;;;Bras-Panon;9;671;448;66,77;223;33,23;9;1.34;4.04;13;1.94;5.83;201;29.96;90.13;3;LUG;NOUVEL AVENIR;NOUVEL AVENIR DE LA RÉUNION;BAREIGTS Ericka;0;0.0;0.0;;;;;
;La Réunion;;;Bras-Panon;9;671;448;66,77;223;33,23;9;1.34;4.04;13;1.94;5.83;201;29.96;90.13;4;LUCD;OBJECTIF RE'UNION;Objectif RE'UNION;ROBERT Didier;69;10.28;34.33;;;;;
;La Réunion;;;Bras-Panon;11;749;467;62,35;282;37,65;2;0.27;0.71;2;0.27;0.71;278;37.12;98.58;9;LECO;NATURELLEMENT ECOLOGISTES;NATURELLEMENT ECOLOGISTES;MARCHAU Jean-Pierre;1;0.13;0.36;;;;;
;La Réunion;;;Bras-Panon;11;749;467;62,35;282;37,65;2;0.27;0.71;2;0.27;0.71;278;37.12;98.58;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;74;9.88;26.62;;;;;
;La Réunion;;;Entre-Deux;4;733;467;63,71;266;36,29;11;1.5;4.14;12;1.64;4.51;243;33.15;91.35;3;LUG;NOUVEL AVENIR;NOUVEL AVENIR DE LA RÉUNION;BAREIGTS Ericka;41;5.59;16.87;;;;;
;La Réunion;;;Entre-Deux;6;601;372;61,9;229;38,1;9;1.5;3.93;7;1.16;3.06;213;35.44;93.01;9;LECO;NATURELLEMENT ECOLOGISTES;NATURELLEMENT ECOLOGISTES;MARCHAU Jean-Pierre;2;0.33;0.94;;;;;
;La Réunion;;;L'Etang-Salé;3;780;386;49,49;394;50,51;11;1.41;2.79;6;0.77;1.52;377;48.33;95.69;4;LUCD;OBJECTIF RE'UNION;Objectif RE'UNION;ROBERT Didier;109;13.97;28.91;;;;;
;La Réunion;;;L'Etang-Salé;3;780;386;49,49;394;50,51;11;1.41;2.79;6;0.77;1.52;377;48.33;95.69;5;LDVG;LA RÉUNION DES TERRITOIRE;LA RÉUNION DES TERRITOIRES;LEBRETON Patrick;15;1.92;3.98;;;;;
;La Réunion;;;L'Etang-Salé;9;531;224;42,18;307;57,82;9;1.69;2.93;8;1.51;2.61;290;54.61;94.46;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;8;1.51;2.76;;;;;
;La Réunion;;;L'Etang-Salé;9;531;224;42,18;307;57,82;9;1.69;2.93;8;1.51;2.61;290;54.61;94.46;2;LDVD;COOPERATION;COOPERATION POUR LE DEVELOPPEMENT DE LA FRANCE;DE FLORE Corinne;2;0.38;0.69;;;;;
;La Réunion;;;Saint-André;6;664;501;75,45;163;24,55;2;0.3;1.23;7;1.05;4.29;154;23.19;94.48;2;LDVD;COOPERATION;COOPERATION POUR LE DEVELOPPEMENT DE LA FRANCE;DE FLORE Corinne;0;0.0;0.0;;;;;
;La Réunion;;;Saint-André;6;664;501;75,45;163;24,55;2;0.3;1.23;7;1.05;4.29;154;23.19;94.48;8;LDVG;ET MAINTENANT OSONS 2021;ET MAINTENANT OSONS 2021;MIRANVILLE Vanessa;14;2.11;9.09;;;;;
;La Réunion;;;Saint-André;6;664;501;75,45;163;24,55;2;0.3;1.23;7;1.05;4.29;154;23.19;94.48;9;LECO;NATURELLEMENT ECOLOGISTES;NATURELLEMENT ECOLOGISTES;MARCHAU Jean-Pierre;4;0.6;2.6;;;;;
;La Réunion;;;Saint-André;7;642;449;69,94;193;30,06;4;0.62;2.07;8;1.25;4.15;181;28.19;93.78;7;LECO;LE PROJET REUNIONNAIS;LE PROJET REUNIONNAIS;CADET Philippe;5;0.78;2.76;;;;;
;La Réunion;;;Saint-André;7;642;449;69,94;193;30,06;4;0.62;2.07;8;1.25;4.15;181;28.19;93.78;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;39;6.07;21.55;;;;;
;La Réunion;;;Saint-André;8;754;548;72,68;206;27,32;3;0.4;1.46;4;0.53;1.94;199;26.39;96.6;8;LDVG;ET MAINTENANT OSONS 2021;ET MAINTENANT OSONS 2021;MIRANVILLE Vanessa;17;2.25;8.54;;;;;
;La Réunion;;;Saint-André;10;767;485;63,23;282;36,77;2;0.26;0.71;16;2.09;5.67;264;34.42;93.62;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;13;1.69;4.92;;;;;
;La Réunion;;;Saint-André;12;983;744;75,69;239;24,31;4;0.41;1.67;5;0.51;2.09;230;23.4;96.23;4;LUCD;OBJECTIF RE'UNION;Objectif RE'UNION;ROBERT Didier;36;3.66;15.65;;;;;
;La Réunion;;;Saint-André;13;863;642;74,39;221;25,61;0;0.0;0.0;7;0.81;3.17;214;24.8;96.83;5;LDVG;LA RÉUNION DES TERRITOIRE;LA RÉUNION DES TERRITOIRES;LEBRETON Patrick;12;1.39;5.61;;;;;
;La Réunion;;;Saint-André;25;859;556;64,73;303;35,27;3;0.35;0.99;10;1.16;3.3;290;33.76;95.71;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;52;6.05;17.93;;;;;
;La Réunion;;;Saint-André;26;885;565;63,84;320;36,16;8;0.9;2.5;8;0.9;2.5;304;34.35;95.0;5;LDVG;LA RÉUNION DES TERRITOIRE;LA RÉUNION DES TERRITOIRES;LEBRETON Patrick;10;1.13;3.29;;;;;
;La Réunion;;;Saint-André;27;725;487;67,17;238;32,83;2;0.28;0.84;5;0.69;2.1;231;31.86;97.06;8;LDVG;ET MAINTENANT OSONS 2021;ET MAINTENANT OSONS 2021;MIRANVILLE Vanessa;22;3.03;9.52;;;;;
;La Réunion;;;Saint-André;40;858;575;67,02;283;32,98;8;0.93;2.83;10;1.17;3.53;265;30.89;93.64;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;11;1.28;4.15;;;;;
;La Réunion;;;Saint-Benoît;41;848;480;56,6;368;43,4;3;0.35;0.82;12;1.42;3.26;353;41.63;95.92;10;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;PAYET Jean Yves;15;1.77;4.25;;;;;
;La Réunion;;;Saint-Denis;8;736;500;67,93;236;32,07;5;0.68;2.12;4;0.54;1.69;227;30.84;96.19;3;LUG;NOUVEL AVENIR;NOUVEL AVENIR DE LA RÉUNION;BAREIGTS Ericka;79;10.73;34.8;;;;;
;La Réunion;;;Saint-Denis;8;736;500;67,93;236;32,07;5;0.68;2.12;4;0.54;1.69;227;30.84;96.19;6;LRN;RASSEMBLEMENT NATIONAL;RASSEMBLEMENT NATIONAL;RIVIERE Joseph;2;0.27;0.88;;;;;
;La Réunion;;;Saint-Denis;11;783;468;59,77;315;40,23;6;0.77;1.9;6;0.77;1.9;303;38.7;96.19;4;LUCD;OBJECTIF RE'UNION;Objectif RE'UNION;ROBERT Didier;119;15.2;39.27;;;;;
;La Réunion;;;Saint-Denis;20;860;582;67,67;278;32,33;0;0.0;0.0;2;0.23;0.72;276;32.09;99.28;6;LRN;RASSEMBLEMENT NATIONAL;RASSEMBLEMENT NATIONAL;RIVIERE Joseph;4;0.47;1.45;;;;;
;La Réunion;;;Saint-Denis;21;730;463;63,42;267;36,58;9;1.23;3.37;4;0.55;1.5;254;34.79;95.13;10;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;PAYET Jean Yves;2;0.27;0.79;;;;;
;La Réunion;;;Saint-Denis;26;653;389;59,57;264;40,43;3;0.46;1.14;5;0.77;1.89;256;39.2;96.97;4;LUCD;OBJECTIF RE'UNION;Objectif RE'UNION;ROBERT Didier;73;11.18;28.52;;;;;
;La Réunion;;;Saint-Denis;34;737;461;62,55;276;37,45;9;1.22;3.26;4;0.54;1.45;263;35.69;95.29;10;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;PAYET Jean Yves;3;0.41;1.14;;;;;
;La Réunion;;;Saint-Denis;39;960;678;70,63;282;29,38;8;0.83;2.84;9;0.94;3.19;265;27.6;93.97;3;LUG;NOUVEL AVENIR;NOUVEL AVENIR DE LA RÉUNION;BAREIGTS Ericka;89;9.27;33.58;;;;;
;La Réunion;;;Saint-Denis;40;803;565;70,36;238;29,64;3;0.37;1.26;0;0.0;0.0;235;29.27;98.74;8;LDVG;ET MAINTENANT OSONS 2021;ET MAINTENANT OSONS 2021;MIRANVILLE Vanessa;41;5.11;17.45;;;;;
;La Réunion;;;Saint-Denis;42;643;428;66,56;215;33,44;3;0.47;1.4;3;0.47;1.4;209;32.5;97.21;8;LDVG;ET MAINTENANT OSONS 2021;ET MAINTENANT OSONS 2021;MIRANVILLE Vanessa;23;3.58;11.0;;;;;
;La Réunion;;;Saint-Denis;45;652;389;59,66;263;40,34;9;1.38;3.42;6;0.92;2.28;248;38.04;94.3;4;LUCD;OBJECTIF RE'UNION;Objectif RE'UNION;ROBERT Didier;68;10.43;27.42;;;;;
;La Réunion;;;Saint-Denis;47;749;451;60,21;298;39,79;9;1.2;3.02;14;1.87;4.7;275;36.72;92.28;3;LUG;NOUVEL AVENIR;NOUVEL AVENIR DE LA RÉUNION;BAREIGTS Ericka;122;16.29;44.36;;;;;
;La Réunion;;;Saint-Denis;48;515;307;59,61;208;40,39;3;0.58;1.44;7;1.36;3.37;198;38.45;95.19;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;15;2.91;7.58;;;;;
;La Réunion;;;Saint-Denis;59;781;475;60,82;306;39,18;8;1.02;2.61;12;1.54;3.92;286;36.62;93.46;8;LDVG;ET MAINTENANT OSONS 2021;ET MAINTENANT OSONS 2021;MIRANVILLE Vanessa;58;7.43;20.28;;;;;
;La Réunion;;;Saint-Denis;62;1002;695;69,36;307;30,64;4;0.4;1.3;6;0.6;1.95;297;29.64;96.74;8;LDVG;ET MAINTENANT OSONS 2021;ET MAINTENANT OSONS 2021;MIRANVILLE Vanessa;27;2.69;9.09;;;;;
;La Réunion;;;Saint-Denis;63;688;458;66,57;230;33,43;3;0.44;1.3;3;0.44;1.3;224;32.56;97.39;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;15;2.18;6.7;;;;;
;La Réunion;;;Saint-Denis;65;595;382;64,2;213;35,8;10;1.68;4.69;3;0.5;1.41;200;33.61;93.9;5;LDVG;LA RÉUNION DES TERRITOIRE;LA RÉUNION DES TERRITOIRES;LEBRETON Patrick;5;0.84;2.5;;;;;
;La Réunion;;;Saint-Denis;68;551;368;66,79;183;33,21;6;1.09;3.28;2;0.36;1.09;175;31.76;95.63;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;1;0.18;0.57;;;;;
;La Réunion;;;Saint-Denis;70;1054;726;68,88;328;31,12;8;0.76;2.44;10;0.95;3.05;310;29.41;94.51;10;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;PAYET Jean Yves;4;0.38;1.29;;;;;
;La Réunion;;;Saint-Denis;75;722;538;74,52;184;25,48;5;0.69;2.72;5;0.69;2.72;174;24.1;94.57;3;LUG;NOUVEL AVENIR;NOUVEL AVENIR DE LA RÉUNION;BAREIGTS Ericka;64;8.86;36.78;;;;;
;La Réunion;;;Saint-Denis;77;946;551;58,25;395;41,75;10;1.06;2.53;9;0.95;2.28;376;39.75;95.19;9;LECO;NATURELLEMENT ECOLOGISTES;NATURELLEMENT ECOLOGISTES;MARCHAU Jean-Pierre;14;1.48;3.72;;;;;
;La Réunion;;;Saint-Denis;78;824;567;68,81;257;31,19;4;0.49;1.56;3;0.36;1.17;250;30.34;97.28;7;LECO;LE PROJET REUNIONNAIS;LE PROJET REUNIONNAIS;CADET Philippe;8;0.97;3.2;;;;;
;La Réunion;;;Saint-Denis;84;946;614;64,9;332;35,1;7;0.74;2.11;5;0.53;1.51;320;33.83;96.39;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;35;3.7;10.94;;;;;
;La Réunion;;;Saint-Denis;86;906;564;62,25;342;37,75;5;0.55;1.46;2;0.22;0.58;335;36.98;97.95;3;LUG;NOUVEL AVENIR;NOUVEL AVENIR DE LA RÉUNION;BAREIGTS Ericka;107;11.81;31.94;;;;;
;La Réunion;;;Saint-Denis;87;723;455;62,93;268;37,07;7;0.97;2.61;6;0.83;2.24;255;35.27;95.15;8;LDVG;ET MAINTENANT OSONS 2021;ET MAINTENANT OSONS 2021;MIRANVILLE Vanessa;32;4.43;12.55;;;;;
;La Réunion;;;Saint-Denis;94;920;575;62,5;345;37,5;9;0.98;2.61;6;0.65;1.74;330;35.87;95.65;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;6;0.65;1.82;;;;;
;La Réunion;;;Saint-Denis;95;770;472;61,3;298;38,7;7;0.91;2.35;5;0.65;1.68;286;37.14;95.97;10;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;PAYET Jean Yves;0;0.0;0.0;;;;;
;La Réunion;;;Saint-Denis;97;966;585;60,56;381;39,44;6;0.62;1.57;7;0.72;1.84;368;38.1;96.59;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;6;0.62;1.63;;;;;
;La Réunion;;;Saint-Denis;98;490;259;52,86;231;47,14;4;0.82;1.73;8;1.63;3.46;219;44.69;94.81;6;LRN;RASSEMBLEMENT NATIONAL;RASSEMBLEMENT NATIONAL;RIVIERE Joseph;5;1.02;2.28;;;;;
;La Réunion;;;Saint-Denis;100;900;554;61,56;346;38,44;9;1.0;2.6;7;0.78;2.02;330;36.67;95.38;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;32;3.56;9.7;;;;;
;La Réunion;;;Saint-Denis;101;704;434;61,65;270;38,35;6;0.85;2.22;4;0.57;1.48;260;36.93;96.3;10;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;PAYET Jean Yves;5;0.71;1.92;;;;;
;La Réunion;;;Saint-Denis;103;871;568;65,21;303;34,79;6;0.69;1.98;7;0.8;2.31;290;33.3;95.71;9;LECO;NATURELLEMENT ECOLOGISTES;NATURELLEMENT ECOLOGISTES;MARCHAU Jean-Pierre;1;0.11;0.34;;;;;
;La Réunion;;;Saint-Denis;104;694;452;65,13;242;34,87;6;0.86;2.48;2;0.29;0.83;234;33.72;96.69;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;4;0.58;1.71;;;;;
;La Réunion;;;Saint-Denis;105;667;444;66,57;223;33,43;5;0.75;2.24;6;0.9;2.69;212;31.78;95.07;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;28;4.2;13.21;;;;;
;La Réunion;;;Saint-Denis;108;1091;723;66,27;368;33,73;15;1.37;4.08;9;0.82;2.45;344;31.53;93.48;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;7;0.64;2.03;;;;;
;La Réunion;;;Saint-Denis;108;1091;723;66,27;368;33,73;15;1.37;4.08;9;0.82;2.45;344;31.53;93.48;5;LDVG;LA RÉUNION DES TERRITOIRE;LA RÉUNION DES TERRITOIRES;LEBRETON Patrick;11;1.01;3.2;;;;;
;La Réunion;;;Saint-Denis;109;793;521;65,7;272;34,3;7;0.88;2.57;12;1.51;4.41;253;31.9;93.01;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;3;0.38;1.19;;;;;
;La Réunion;;;Saint-Denis;110;1034;660;63,83;374;36,17;10;0.97;2.67;7;0.68;1.87;357;34.53;95.45;10;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;PAYET Jean Yves;0;0.0;0.0;;;;;
;La Réunion;;;Saint-Denis;111;811;524;64,61;287;35,39;6;0.74;2.09;6;0.74;2.09;275;33.91;95.82;1;LDVG;ANSANM ALON RÉYONÉ;ANSANM ALON RÉYONÉ;HOARAU Olivier;5;0.62;1.82;;;;;
;La Réunion;;;Saint-Denis;122;764;492;64,4;272;35,6;10;1.31;3.68;8;1.05;2.94;254;33.25;93.38;7;LECO;LE PROJET REUNIONNAIS;LE PROJET REUNIONNAIS;CADET Philippe;15;1.96;5.91;;;;;
;La Réunion;;;Saint-Denis;130;644;455;70,65;189;29,35;11;1.71;5.82;7;1.09;3.7;171;26.55;90.48;10;LEXG;LUTTE OUVRIERE;LUTTE OUVRIERE - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;PAYET Jean Yves;2;0.31;1.17;;;;;
;La Réunion;;;Saint-Denis;131;1008;686;68,06;322;31,94;5;0.5;1.55;10;0.99;3.11;307;30.46;95.34;4;LUCD;OBJECTIF RE'UNION;Objectif RE'UNION;ROBERT Didier;115;11.41;37.46;;;;;
;La Réunion;;;Saint-Denis;134;233;63;27,04;170;72,96;7;3.0;4.12;7;3.0;4.12;156;66.95;91.76;6;LRN;RASSEMBLEMENT NATIONAL;RASSEMBLEMENT NATIONAL;RIVIERE Joseph;3;1.29;1.92;;;;;
;La Réunion;;;Saint-Denis;134;233;63;27,04;170;72,96;7;3.0;4.12;7;3.0;4.12;156;66.95;91.76;11;LUG;LISTE CONDUITE PAR BELLO;LISTE CONDUITE PAR HUGUETTE BELLO;BELLO Huguette;30;12.88;19.23;;;;;
;Martinique;Martinique - Section du Nord;;Saint-Joseph;6;887;628;70,8;259;29,2;4;0.45;1.54;4;0.45;1.54;251;28.3;96.91;3;LREG;ANSANM POU PEYI NOU;ANSANM POU PEYI NOU;NILOR Jean-Philippe;27;3.04;10.76;;;;;
;Martinique;Martinique - Section du Nord;;Saint-Joseph;10;745;504;67,65;241;32,35;7;0.94;2.9;1;0.13;0.41;233;31.28;96.68;3;LREG;ANSANM POU PEYI NOU;ANSANM POU PEYI NOU;NILOR Jean-Philippe;15;2.01;6.44;;;;;
;Martinique;Martinique - Section du Nord;;Saint-Joseph;11;933;650;69,67;283;30,33;4;0.43;1.41;4;0.43;1.41;275;29.47;97.17;5;LDVG;NOU KA FE YONN;NOU KA FE YONN;BELLAY Béatrice;16;1.71;5.82;;;;;
;Martinique;Martinique - Section du Nord;;Saint-Joseph;14;810;583;71,98;227;28,02;4;0.49;1.76;5;0.62;2.2;218;26.91;96.04;5;LDVG;NOU KA FE YONN;NOU KA FE YONN;BELLAY Béatrice;14;1.73;6.42;;;;;
;Martinique;Martinique - Section du Nord;;Saint-Pierre;2;605;407;67,27;198;32,73;3;0.5;1.52;3;0.5;1.52;192;31.74;96.97;1;LDVG;ALIANS MATINIK;ALIANS MATINIK;LETCHIMY Serge;41;6.78;21.35;;;;;
;Martinique;Martinique - Section du Nord;;Saint-Pierre;3;634;423;66,72;211;33,28;7;1.1;3.32;1;0.16;0.47;203;32.02;96.21;6;LUDI;MATINIK DOUBOUT !;MATINIK DOUBOUT !;PETIT Philippe;1;0.16;0.49;;;;;
;Martinique;Martinique - Section du Nord;;Saint-Pierre;3;634;423;66,72;211;33,28;7;1.1;3.32;1;0.16;0.47;203;32.02;96.21;14;LEXG;COMBAT OUVRIER;COMBAT OUVRIER - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;JEAN-MARIE Gabriel;2;0.32;0.99;;;;;
;Martinique;Martinique - Section du Nord;;Saint-Pierre;5;633;391;61,77;242;38,23;3;0.47;1.24;6;0.95;2.48;233;36.81;96.28;8;LDVC;TOUS POUR LA MARTINIQUE;TOUS POUR LA MARTINIQUE;MONPLAISIR Ralph Donald Yves;1;0.16;0.43;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Anne;4;702;476;67,81;226;32,19;2;0.28;0.88;5;0.71;2.21;219;31.2;96.9;6;LUDI;MATINIK DOUBOUT !;MATINIK DOUBOUT !;PETIT Philippe;2;0.28;0.91;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Anne;6;753;512;67,99;241;32,01;1;0.13;0.41;3;0.4;1.24;237;31.47;98.34;5;LDVG;NOU KA FE YONN;NOU KA FE YONN;BELLAY Béatrice;9;1.2;3.8;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Luce;1;924;552;59,74;372;40,26;5;0.54;1.34;6;0.65;1.61;361;39.07;97.04;5;LDVG;NOU KA FE YONN;NOU KA FE YONN;BELLAY Béatrice;5;0.54;1.39;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Luce;2;843;517;61,33;326;38,67;6;0.71;1.84;5;0.59;1.53;315;37.37;96.63;9;LREG;GRAN SANBLE POU MATINIK;GRAN SANBLE POU MATINIK;MARIE-JEANNE Alfred;38;4.51;12.06;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Luce;3;790;474;60;316;40;8;1.01;2.53;0;0.0;0.0;308;38.99;97.47;10;LDIV;LA MARTINIQUE AVANCE;LA MARTINIQUE AVANCE;FERDINAND Guy Christian Marie;6;0.76;1.95;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Luce;4;721;439;60,89;282;39,11;3;0.42;1.06;9;1.25;3.19;270;37.45;95.74;11;LEXG;AKM AKTE KILTI MATNIK;AKM AKTE KILTI MATNIK;BERISSON Olivier;3;0.42;1.11;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Luce;6;749;499;66,62;250;33,38;8;1.07;3.2;7;0.93;2.8;235;31.38;94.0;10;LDIV;LA MARTINIQUE AVANCE;LA MARTINIQUE AVANCE;FERDINAND Guy Christian Marie;3;0.4;1.28;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Luce;8;674;425;63,06;249;36,94;5;0.74;2.01;8;1.19;3.21;236;35.01;94.78;7;LDVC;DECLIC;DECLIC;JOCK Philippe;2;0.3;0.85;;;;;
;Martinique;Martinique - Section du Sud;;Sainte-Luce;8;674;425;63,06;249;36,94;5;0.74;2.01;8;1.19;3.21;236;35.01;94.78;14;LEXG;COMBAT OUVRIER;COMBAT OUVRIER - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;JEAN-MARIE Gabriel;0;0.0;0.0;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;2;814;556;68,3;258;31,7;2;0.25;0.78;4;0.49;1.55;252;30.96;97.67;6;LUDI;MATINIK DOUBOUT !;MATINIK DOUBOUT !;PETIT Philippe;0;0.0;0.0;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;4;1104;689;62,41;415;37,59;11;1.0;2.65;13;1.18;3.13;391;35.42;94.22;13;LDVC;LA MARTINIQUE ENSEMBLE;LA MARTINIQUE ENSEMBLE;CONCONNE Catherine;31;2.81;7.93;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;6;780;571;73,21;209;26,79;2;0.26;0.96;6;0.77;2.87;201;25.77;96.17;4;LMDM;RENAISSANCE MARTINIQUE;RENAISSANCE MARTINIQUE;ORVILLE Max;0;0.0;0.0;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;7;812;616;75,86;196;24,14;6;0.74;3.06;8;0.99;4.08;182;22.41;92.86;14;LEXG;COMBAT OUVRIER;COMBAT OUVRIER - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;JEAN-MARIE Gabriel;4;0.49;2.2;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;8;1022;742;72,6;280;27,4;4;0.39;1.43;8;0.78;2.86;268;26.22;95.71;13;LDVC;LA MARTINIQUE ENSEMBLE;LA MARTINIQUE ENSEMBLE;CONCONNE Catherine;31;3.03;11.57;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;11;953;684;71,77;269;28,23;6;0.63;2.23;5;0.52;1.86;258;27.07;95.91;14;LEXG;COMBAT OUVRIER;COMBAT OUVRIER - FAIRE ENTENDRE LE CAMP DES TRAVAILLEURS;JEAN-MARIE Gabriel;0;0.0;0.0;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;12;901;662;73,47;239;26,53;4;0.44;1.67;6;0.67;2.51;229;25.42;95.82;3;LREG;ANSANM POU PEYI NOU;ANSANM POU PEYI NOU;NILOR Jean-Philippe;10;1.11;4.37;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;12;901;662;73,47;239;26,53;4;0.44;1.67;6;0.67;2.51;229;25.42;95.82;10;LDIV;LA MARTINIQUE AVANCE;LA MARTINIQUE AVANCE;FERDINAND Guy Christian Marie;0;0.0;0.0;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;13;629;467;74,24;162;25,76;6;0.95;3.7;6;0.95;3.7;150;23.85;92.59;4;LMDM;RENAISSANCE MARTINIQUE;RENAISSANCE MARTINIQUE;ORVILLE Max;0;0.0;0.0;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;15;913;580;63,53;333;36,47;3;0.33;0.9;8;0.88;2.4;322;35.27;96.7;5;LDVG;NOU KA FE YONN;NOU KA FE YONN;BELLAY Béatrice;5;0.55;1.55;;;;;
;Martinique;Martinique - Section du Nord;;Sainte-Marie;19;784;526;67,09;258;32,91;5;0.64;1.94;5;0.64;1.94;248;31.63;96.12;2;LEXG;RESPE;RESPE;SELLAYE Marcel;0;0.0;0.0;;;;;
;Martinique;Martinique - Section du Nord;;Schoelcher;2;934;585;62,63;349;37,37;7;0.75;2.01;6;0.64;1.72;336;35.97;96.28;9;LREG;GRAN SANBLE POU MATINIK;GRAN SANBLE POU MATINIK;MARIE-JEANNE Alfred;63;6.75;18.75;;;;;
;Martinique;Martinique - Section du Nord;;Schoelcher;3;901;572;63,49;329;36,51;5;0.55;1.52;9;1.0;2.74;315;34.96;95.74;6;LUDI;MATINIK DOUBOUT !;MATINIK DOUBOUT !;PETIT Philippe;7;0.78;2.22;;;;;
;Martinique;Martinique - Section du Nord;;Schoelcher;3;901;572;63,49;329;36,51;5;0.55;1.52;9;1.0;2.74;315;34.96;95.74;7;LDVC;DECLIC;DECLIC;JOCK Philippe;19;2.11;6.03;;;;;
